Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-101528,2024-12-18,2024-12-22,Standard Class,CUST-2322,Consumer,East,Cambridge,Office Supplies,Labels,3,100.02,0.15,255.05,36.51
ORD-104849,2024-12-18,2024-12-22,First Class,CUST-2277,Consumer,Central,Birmingham,Technology,Machines,4,424.71,0.3,1189.19,-104.62
ORD-105714,2024-12-18,2024-12-22,Second Class,CUST-1873,Consumer,East,Ipswich,Office Supplies,Labels,4,41.83,0.15,142.22,36.5
ORD-103667,2024-12-18,2024-12-25,Same Day,CUST-1787,Consumer,South,Portsmouth,Office Supplies,Paper,2,88.76,0.1,159.77,35.32
ORD-105662,2024-12-18,2024-12-23,First Class,CUST-2023,Consumer,West,Plymouth,Technology,Machines,4,1507.76,0.0,6031.04,1047.85
ORD-105409,2024-12-18,2024-12-21,First Class,CUST-2258,Corporate,North,Sheffield,Office Supplies,Labels,4,96.36,0.0,385.44,41.43
ORD-106304,2024-12-18,2024-12-22,First Class,CUST-1937,Corporate,East,Cambridge,Furniture,Tables,3,152.87,0.1,412.75,27.59
ORD-104807,2024-12-18,2024-12-22,Second Class,CUST-2426,Corporate,North,Leeds,Technology,Accessories,1,953.99,0.15,810.89,150.48
ORD-105140,2024-12-18,2024-12-24,Second Class,CUST-1950,Consumer,West,Exeter,Technology,Phones,2,1312.23,0.0,2624.46,196.38
ORD-105468,2024-12-18,2024-12-21,Same Day,CUST-2240,Consumer,South,Brighton,Technology,Copiers,5,1266.95,0.0,6334.75,268.98
ORD-105653,2024-12-18,2024-12-23,Standard Class,CUST-1700,Corporate,North,Leeds,Office Supplies,Storage,1,105.61,0.0,105.61,10.07
ORD-101037,2024-12-19,2024-12-22,Second Class,CUST-1095,Home Office,East,Cambridge,Office Supplies,Storage,1,87.78,0.0,87.78,30.65
ORD-106052,2024-12-19,2024-12-23,Same Day,CUST-1335,Consumer,Central,Birmingham,Technology,Machines,1,341.62,0.3,239.13,-1.31
ORD-100323,2024-12-19,2024-12-21,First Class,CUST-1836,Home Office,North,Sheffield,Technology,Machines,2,1466.76,0.0,2933.52,488.45
ORD-106216,2024-12-19,2024-12-24,Second Class,CUST-2374,Corporate,West,Bristol,Office Supplies,Storage,4,21.22,0.4,50.93,-6.17
ORD-101332,2024-12-19,2024-12-24,Standard Class,CUST-1376,Consumer,East,Cambridge,Furniture,Bookcases,3,739.96,0.15,1886.9,39.02
ORD-104019,2024-12-19,2024-12-21,Standard Class,CUST-1081,Consumer,West,Plymouth,Technology,Accessories,1,385.79,0.0,385.79,-4.55
ORD-100529,2024-12-19,2024-12-22,Same Day,CUST-1991,Consumer,North,Manchester,Office Supplies,Binders,1,20.32,0.0,20.32,4.55
ORD-101436,2024-12-19,2024-12-22,Standard Class,CUST-2324,Home Office,North,Manchester,Technology,Machines,2,1767.26,0.0,3534.52,595.85
ORD-100068,2024-12-19,2024-12-23,First Class,CUST-1734,Corporate,South,Brighton,Technology,Copiers,4,730.0,0.15,2482.0,-268.07
ORD-104560,2024-12-19,2024-12-24,Standard Class,CUST-1811,Consumer,West,Plymouth,Office Supplies,Art,2,27.6,0.2,44.16,7.14
ORD-103151,2024-12-19,2024-12-26,Second Class,CUST-1340,Consumer,North,Newcastle,Furniture,Chairs,4,208.09,0.0,832.36,-9.31
ORD-104452,2024-12-20,2024-12-23,Standard Class,CUST-2459,Consumer,North,Sheffield,Furniture,Chairs,1,220.06,0.2,176.05,-4.44
ORD-101013,2024-12-20,2024-12-23,Same Day,CUST-1465,Corporate,East,Norwich,Office Supplies,Storage,4,52.84,0.15,179.66,2.36
ORD-103424,2024-12-20,2024-12-23,Second Class,CUST-1668,Home Office,East,Peterborough,Technology,Copiers,1,832.9,0.0,832.9,-74.01
ORD-104634,2024-12-20,2024-12-22,First Class,CUST-1317,Home Office,East,Norwich,Office Supplies,Art,1,63.71,0.1,57.34,5.18
ORD-104700,2024-12-20,2024-12-26,Second Class,CUST-2285,Consumer,East,Norwich,Office Supplies,Paper,3,71.19,0.0,213.57,37.05
ORD-103999,2024-12-20,2024-12-23,Same Day,CUST-2380,Consumer,South,Brighton,Office Supplies,Paper,5,45.94,0.0,229.7,54.95
ORD-104546,2024-12-20,2024-12-21,Second Class,CUST-2085,Home Office,South,Brighton,Office Supplies,Binders,2,33.48,0.2,53.57,2.87
ORD-102258,2024-12-20,2024-12-21,Standard Class,CUST-1098,Home Office,South,Reading,Furniture,Tables,1,239.85,0.0,239.85,37.46
ORD-100426,2024-12-20,2024-12-27,Standard Class,CUST-1083,Home Office,West,Exeter,Office Supplies,Storage,1,103.88,0.2,83.1,18.71
ORD-101007,2024-12-20,2024-12-24,Second Class,CUST-1176,Consumer,East,Norwich,Furniture,Furnishings,1,555.08,0.1,499.57,56.62
ORD-105587,2024-12-20,2024-12-25,Standard Class,CUST-2347,Corporate,East,Ipswich,Furniture,Chairs,1,183.71,0.1,165.34,-6.93
ORD-102243,2024-12-20,2024-12-26,Standard Class,CUST-1559,Corporate,North,Leeds,Furniture,Bookcases,3,529.33,0.1,1429.19,-18.0
ORD-100962,2024-12-21,2024-12-27,Standard Class,CUST-2088,Consumer,South,Brighton,Furniture,Bookcases,1,694.8,0.1,625.32,69.07
ORD-100704,2024-12-21,2024-12-27,Standard Class,CUST-1806,Home Office,South,Portsmouth,Furniture,Tables,2,850.97,0.15,1446.65,-104.16
ORD-104563,2024-12-21,2024-12-26,Same Day,CUST-2098,Consumer,East,Cambridge,Technology,Accessories,1,705.08,0.2,564.06,-72.85
ORD-104289,2024-12-21,2024-12-28,Standard Class,CUST-1307,Consumer,Central,Nottingham,Office Supplies,Labels,4,67.3,0.1,242.28,2.55
ORD-102626,2024-12-21,2024-12-23,Standard Class,CUST-2039,Consumer,South,Portsmouth,Furniture,Chairs,4,756.85,0.15,2573.29,-182.98
ORD-106437,2024-12-21,2024-12-24,Standard Class,CUST-2261,Consumer,Central,Coventry,Furniture,Bookcases,1,544.91,0.2,435.93,-19.61
ORD-106484,2024-12-21,2024-12-26,First Class,CUST-1476,Consumer,North,Leeds,Furniture,Tables,2,504.4,0.3,706.16,-1.65
ORD-101887,2024-12-21,2024-12-25,Standard Class,CUST-1727,Consumer,South,Portsmouth,Furniture,Furnishings,1,245.07,0.1,220.56,19.8
ORD-105957,2024-12-21,2024-12-23,Standard Class,CUST-1159,Consumer,West,Plymouth,Technology,Phones,2,1234.12,0.2,1974.59,344.22
ORD-103282,2024-12-21,2024-12-25,Standard Class,CUST-1381,Consumer,South,Portsmouth,Office Supplies,Art,1,13.52,0.0,13.52,4.38
ORD-104875,2024-12-21,2024-12-24,Standard Class,CUST-1387,Consumer,South,Brighton,Office Supplies,Storage,3,73.33,0.1,197.99,30.9
ORD-103860,2024-12-21,2024-12-24,First Class,CUST-2424,Corporate,North,Leeds,Furniture,Furnishings,1,848.59,0.0,848.59,-26.7
ORD-101820,2024-12-21,2024-12-27,Standard Class,CUST-1146,Home Office,South,Portsmouth,Office Supplies,Storage,2,104.44,0.0,208.88,15.42
ORD-103711,2024-12-21,2024-12-24,Standard Class,CUST-1194,Home Office,West,Bristol,Furniture,Furnishings,3,202.3,0.0,606.9,49.53
ORD-101336,2024-12-21,2024-12-24,Standard Class,CUST-1362,Consumer,South,Reading,Office Supplies,Paper,1,114.09,0.15,96.98,22.4
ORD-102537,2024-12-21,2024-12-24,Standard Class,CUST-1341,Consumer,East,Ipswich,Furniture,Bookcases,3,544.46,0.2,1306.7,0.44
ORD-102691,2024-12-21,2024-12-27,Standard Class,CUST-1610,Consumer,South,Portsmouth,Furniture,Tables,1,101.44,0.4,60.86,-16.87
ORD-102652,2024-12-21,2024-12-24,Standard Class,CUST-2048,Consumer,Central,Birmingham,Office Supplies,Labels,1,97.99,0.5,48.99,1.18
ORD-105232,2024-12-21,2024-12-26,Standard Class,CUST-1027,Consumer,Central,Nottingham,Office Supplies,Labels,2,26.03,0.0,52.06,16.96
ORD-104123,2024-12-21,2024-12-27,Second Class,CUST-2361,Corporate,North,Newcastle,Office Supplies,Paper,6,44.05,0.0,264.3,58.69
ORD-102056,2024-12-22,2024-12-25,Standard Class,CUST-1668,Consumer,South,Brighton,Technology,Accessories,5,539.6,0.0,2698.0,438.53
ORD-103831,2024-12-22,2024-12-25,First Class,CUST-1286,Consumer,East,Peterborough,Office Supplies,Paper,4,69.12,0.1,248.83,1.7
ORD-101367,2024-12-22,2024-12-25,First Class,CUST-2117,Consumer,South,Reading,Furniture,Furnishings,5,228.45,0.0,1142.25,126.95
ORD-101727,2024-12-22,2024-12-23,Same Day,CUST-2456,Home Office,South,Southampton,Technology,Machines,1,980.19,0.2,784.15,-97.95
ORD-105761,2024-12-22,2024-12-24,First Class,CUST-2143,Consumer,East,Norwich,Office Supplies,Binders,1,70.66,0.0,70.66,17.68
ORD-102702,2024-12-22,2024-12-26,Standard Class,CUST-1179,Consumer,West,Bristol,Office Supplies,Paper,1,105.26,0.5,52.63,-0.26
ORD-105711,2024-12-22,2024-12-27,Standard Class,CUST-2106,Consumer,South,Portsmouth,Office Supplies,Storage,3,7.48,0.3,15.71,2.49
ORD-106341,2024-12-22,2024-12-25,First Class,CUST-2001,Home Office,North,Manchester,Office Supplies,Labels,1,60.28,0.0,60.28,3.6
ORD-103871,2024-12-22,2024-12-27,Standard Class,CUST-2228,Corporate,West,Plymouth,Office Supplies,Storage,2,15.77,0.1,28.39,1.05
ORD-100957,2024-12-22,2024-12-23,Same Day,CUST-2343,Home Office,South,Brighton,Furniture,Bookcases,4,66.89,0.15,227.43,-28.27
ORD-104369,2024-12-22,2024-12-25,Standard Class,CUST-1994,Consumer,South,Brighton,Technology,Copiers,3,119.31,0.0,357.93,3.81
ORD-104743,2024-12-22,2024-12-27,Second Class,CUST-1635,Home Office,West,Plymouth,Office Supplies,Labels,4,21.06,0.3,58.97,9.9
ORD-103067,2024-12-22,2024-12-25,Same Day,CUST-1793,Home Office,North,Newcastle,Office Supplies,Binders,2,66.07,0.2,105.71,7.1
ORD-106389,2024-12-22,2024-12-27,Standard Class,CUST-2471,Home Office,East,Peterborough,Technology,Accessories,1,82.58,0.1,74.32,-10.93
ORD-100828,2024-12-22,2024-12-24,Second Class,CUST-2225,Home Office,East,Peterborough,Office Supplies,Paper,3,62.96,0.15,160.55,13.94
ORD-103093,2024-12-22,2024-12-28,Standard Class,CUST-1812,Corporate,Central,Leicester,Technology,Copiers,1,266.51,0.2,213.21,37.12
ORD-102482,2024-12-22,2024-12-25,Standard Class,CUST-1101,Consumer,Central,Leicester,Office Supplies,Labels,1,94.53,0.0,94.53,25.97
ORD-104423,2024-12-22,2024-12-25,Same Day,CUST-2042,Corporate,West,Bristol,Technology,Machines,1,227.28,0.5,113.64,-27.02
ORD-103947,2024-12-22,2024-12-26,Standard Class,CUST-1305,Consumer,Central,Coventry,Furniture,Chairs,1,249.16,0.0,249.16,-9.93
ORD-101274,2024-12-22,2024-12-29,Second Class,CUST-1682,Consumer,West,Cardiff,Office Supplies,Binders,2,82.94,0.0,165.88,38.09
ORD-106416,2024-12-22,2024-12-23,First Class,CUST-1944,Home Office,Central,Birmingham,Technology,Copiers,2,99.24,0.0,198.48,8.06
ORD-103470,2024-12-22,2024-12-27,Same Day,CUST-2098,Home Office,East,Cambridge,Furniture,Tables,4,287.38,0.2,919.62,-76.88
ORD-102816,2024-12-22,2024-12-27,Standard Class,CUST-2382,Consumer,South,Portsmouth,Technology,Phones,3,1338.25,0.2,3211.8,-87.05
ORD-105904,2024-12-23,2024-12-24,Standard Class,CUST-1435,Corporate,Central,Birmingham,Furniture,Tables,1,633.12,0.0,633.12,43.05
ORD-102177,2024-12-23,2024-12-28,Second Class,CUST-1291,Consumer,South,Brighton,Office Supplies,Art,2,11.13,0.0,22.26,1.7
ORD-104210,2024-12-23,2024-12-26,Same Day,CUST-1692,Home Office,East,Ipswich,Furniture,Tables,1,836.6,0.1,752.94,-12.18
ORD-104241,2024-12-23,2024-12-26,First Class,CUST-2154,Consumer,East,Peterborough,Furniture,Tables,2,297.62,0.2,476.19,15.3
ORD-100422,2024-12-23,2024-12-27,Standard Class,CUST-1709,Corporate,West,Plymouth,Office Supplies,Paper,1,102.44,0.0,102.44,20.37
ORD-101725,2024-12-23,2024-12-26,Second Class,CUST-2417,Consumer,East,Peterborough,Office Supplies,Labels,4,109.7,0.2,351.04,-6.02
ORD-106230,2024-12-23,2024-12-24,Standard Class,CUST-1465,Consumer,North,Manchester,Office Supplies,Paper,3,112.24,0.0,336.72,26.05
ORD-103898,2024-12-23,2024-12-26,Standard Class,CUST-2162,Consumer,West,Plymouth,Technology,Copiers,1,761.26,0.0,761.26,48.57
ORD-100038,2024-12-23,2024-12-27,Standard Class,CUST-2224,Consumer,South,Reading,Office Supplies,Paper,2,33.41,0.1,60.14,-0.02
ORD-101450,2024-12-23,2024-12-25,Standard Class,CUST-2260,Consumer,North,Newcastle,Technology,Copiers,2,1002.14,0.15,1703.64,142.92
ORD-102550,2024-12-23,2024-12-30,Standard Class,CUST-1820,Consumer,North,Manchester,Technology,Copiers,1,795.48,0.15,676.16,-84.48
ORD-102152,2024-12-23,2024-12-29,Standard Class,CUST-1137,Consumer,West,Exeter,Technology,Machines,2,420.05,0.0,840.1,-1.08
ORD-101558,2024-12-23,2024-12-28,Standard Class,CUST-1245,Corporate,West,Cardiff,Furniture,Furnishings,2,561.66,0.4,673.99,-165.56
ORD-103325,2024-12-23,2024-12-26,Same Day,CUST-1037,Consumer,East,Ipswich,Technology,Copiers,6,1444.72,0.4,5200.99,-1342.32
ORD-102016,2024-12-23,2024-12-24,Standard Class,CUST-2180,Consumer,North,Manchester,Furniture,Tables,2,808.15,0.15,1373.86,84.51
ORD-100879,2024-12-23,2024-12-25,Second Class,CUST-1833,Home Office,East,Peterborough,Furniture,Bookcases,3,442.17,0.0,1326.51,222.63
ORD-104671,2024-12-24,2024-12-27,Standard Class,CUST-1604,Corporate,South,Portsmouth,Office Supplies,Paper,2,9.26,0.1,16.67,0.85
ORD-101730,2024-12-24,2024-12-27,Standard Class,CUST-1112,Consumer,Central,Nottingham,Office Supplies,Storage,3,30.92,0.2,74.21,3.58
ORD-103274,2024-12-24,2024-12-30,Standard Class,CUST-1575,Consumer,South,Brighton,Office Supplies,Labels,2,95.37,0.1,171.67,40.17
ORD-104802,2024-12-24,2024-12-28,Standard Class,CUST-1281,Corporate,South,Brighton,Office Supplies,Binders,2,82.72,0.2,132.35,22.75
ORD-105260,2024-12-24,2024-12-28,Standard Class,CUST-1047,Corporate,East,Ipswich,Technology,Machines,1,34.54,0.0,34.54,-0.93
ORD-102586,2024-12-24,2024-12-31,Standard Class,CUST-1076,Consumer,North,Newcastle,Technology,Accessories,2,1783.6,0.0,3567.2,598.84
ORD-105347,2024-12-24,2024-12-28,Second Class,CUST-2062,Consumer,West,Plymouth,Furniture,Furnishings,4,896.75,0.3,2510.9,-316.04
ORD-106238,2024-12-24,2024-12-26,Standard Class,CUST-1186,Consumer,Central,Nottingham,Technology,Accessories,1,1693.68,0.0,1693.68,228.16
ORD-103795,2024-12-24,2024-12-28,Second Class,CUST-1435,Corporate,North,Sheffield,Office Supplies,Art,4,108.85,0.0,435.4,69.78
ORD-104259,2024-12-24,2024-12-27,Second Class,CUST-1567,Consumer,East,Peterborough,Furniture,Bookcases,3,296.87,0.0,890.61,13.87
ORD-106271,2024-12-24,2024-12-27,Standard Class,CUST-2171,Consumer,West,Bristol,Furniture,Tables,4,727.93,0.15,2474.96,-280.57
ORD-101562,2024-12-24,2024-12-29,Second Class,CUST-1152,Corporate,North,Leeds,Office Supplies,Storage,5,29.74,0.1,133.83,34.15
ORD-102364,2024-12-25,2024-12-26,Standard Class,CUST-1359,Consumer,North,Leeds,Technology,Accessories,3,630.24,0.2,1512.58,-65.16
ORD-101253,2024-12-25,2024-12-28,Standard Class,CUST-2385,Corporate,Central,Birmingham,Furniture,Tables,2,429.3,0.0,858.6,-29.66
ORD-103281,2024-12-25,2024-12-31,Standard Class,CUST-1648,Corporate,West,Cardiff,Office Supplies,Labels,4,3.56,0.5,7.12,-1.42
ORD-102021,2024-12-25,2024-12-27,Standard Class,CUST-2434,Consumer,North,Leeds,Technology,Machines,4,957.61,0.4,2298.26,-339.17
ORD-103812,2024-12-25,2024-12-28,Standard Class,CUST-1137,Corporate,South,Southampton,Furniture,Bookcases,5,280.05,0.15,1190.21,-144.32
ORD-103187,2024-12-25,2024-12-28,Standard Class,CUST-1598,Home Office,Central,Nottingham,Office Supplies,Art,1,48.73,0.1,43.86,4.33
ORD-106376,2024-12-25,2024-12-29,First Class,CUST-2454,Home Office,North,Manchester,Technology,Copiers,1,1680.56,0.5,840.28,-309.67
ORD-101345,2024-12-25,2024-12-29,Standard Class,CUST-2325,Consumer,North,Newcastle,Furniture,Furnishings,3,209.38,0.0,628.14,-28.87
ORD-101246,2024-12-25,2024-12-30,Standard Class,CUST-2464,Consumer,South,Southampton,Technology,Accessories,1,240.56,0.0,240.56,-18.92
ORD-105441,2024-12-25,2024-12-31,Standard Class,CUST-2098,Home Office,South,Portsmouth,Technology,Copiers,1,713.34,0.0,713.34,-47.06
ORD-103688,2024-12-25,2024-12-29,Standard Class,CUST-1303,Consumer,South,Portsmouth,Furniture,Bookcases,2,759.51,0.0,1519.02,-7.63
ORD-106243,2024-12-25,2024-12-29,Same Day,CUST-1549,Consumer,East,Peterborough,Furniture,Chairs,1,744.35,0.2,595.48,-4.67
ORD-106179,2024-12-25,2024-12-29,Standard Class,CUST-2140,Corporate,South,Brighton,Office Supplies,Storage,3,59.36,0.3,124.66,18.91
ORD-102290,2024-12-25,2024-12-30,First Class,CUST-2057,Home Office,South,Brighton,Office Supplies,Binders,2,62.39,0.2,99.82,1.01
ORD-101703,2024-12-25,2024-12-28,Standard Class,CUST-1882,Home Office,West,Exeter,Office Supplies,Labels,2,30.97,0.15,52.65,10.64
ORD-102660,2024-12-25,2024-12-28,Second Class,CUST-2451,Corporate,Central,Nottingham,Technology,Accessories,5,996.75,0.1,4485.38,876.35
ORD-100842,2024-12-25,2024-12-31,First Class,CUST-1388,Corporate,South,Brighton,Furniture,Furnishings,5,105.05,0.1,472.73,-11.23
ORD-101930,2024-12-26,2024-12-28,Standard Class,CUST-1508,Corporate,North,Leeds,Office Supplies,Binders,4,10.36,0.1,37.3,10.25
ORD-105782,2024-12-26,2024-12-29,Standard Class,CUST-1475,Consumer,Central,Coventry,Office Supplies,Art,1,119.8,0.0,119.8,9.6
ORD-104898,2024-12-26,2024-12-31,Standard Class,CUST-1437,Corporate,Central,Nottingham,Office Supplies,Storage,5,68.87,0.2,275.48,-18.08
ORD-101348,2024-12-26,2024-12-29,Standard Class,CUST-1759,Home Office,North,Newcastle,Technology,Accessories,2,1739.1,0.0,3478.2,655.65
ORD-101015,2024-12-26,2024-12-29,Standard Class,CUST-1508,Consumer,West,Exeter,Office Supplies,Art,2,106.27,0.4,127.52,-20.38
ORD-101452,2024-12-26,2024-12-28,Standard Class,CUST-1839,Consumer,South,Southampton,Furniture,Bookcases,2,343.15,0.2,549.04,-37.27
ORD-106070,2024-12-26,2024-12-31,Same Day,CUST-1189,Consumer,South,Brighton,Office Supplies,Binders,3,66.28,0.5,99.42,-14.9
ORD-105818,2024-12-26,2025-01-01,Standard Class,CUST-2440,Corporate,North,Sheffield,Technology,Copiers,1,676.67,0.0,676.67,130.02
ORD-105019,2024-12-26,2024-12-30,First Class,CUST-1348,Home Office,North,Newcastle,Office Supplies,Labels,4,53.81,0.2,172.19,6.91
ORD-106494,2024-12-26,2024-12-30,Standard Class,CUST-1307,Home Office,South,Portsmouth,Technology,Machines,1,285.78,0.1,257.2,16.46
ORD-106394,2024-12-26,2024-12-30,Second Class,CUST-1090,Consumer,West,Exeter,Office Supplies,Art,1,64.79,0.0,64.79,19.46
ORD-101661,2024-12-26,2024-12-28,Standard Class,CUST-2054,Consumer,South,Southampton,Office Supplies,Storage,5,25.41,0.3,88.93,-8.5
ORD-102496,2024-12-26,2024-12-27,Same Day,CUST-1689,Home Office,Central,Nottingham,Technology,Copiers,2,1563.85,0.0,3127.7,219.42
ORD-101621,2024-12-26,2024-12-31,Same Day,CUST-2287,Corporate,West,Plymouth,Office Supplies,Storage,3,4.96,0.1,13.39,2.34
ORD-104716,2024-12-26,2024-12-29,Standard Class,CUST-1862,Corporate,West,Exeter,Office Supplies,Binders,1,67.15,0.4,40.29,-3.97
ORD-101039,2024-12-26,2024-12-30,Second Class,CUST-2040,Corporate,East,Norwich,Furniture,Tables,1,195.0,0.2,156.0,-11.04
ORD-103369,2024-12-26,2024-12-27,Standard Class,CUST-1836,Corporate,West,Exeter,Office Supplies,Storage,1,99.68,0.2,79.74,14.44
ORD-102340,2024-12-26,2024-12-29,Standard Class,CUST-1353,Consumer,North,Manchester,Furniture,Bookcases,2,628.62,0.2,1005.79,-78.75
ORD-102044,2024-12-26,2024-12-29,Second Class,CUST-1872,Consumer,North,Newcastle,Technology,Phones,1,1332.2,0.1,1198.98,-98.54
ORD-101745,2024-12-26,2025-01-01,Standard Class,CUST-1939,Corporate,West,Exeter,Office Supplies,Art,4,90.47,0.1,325.69,66.17
ORD-104792,2024-12-26,2024-12-29,Second Class,CUST-1128,Corporate,North,Leeds,Office Supplies,Labels,2,23.88,0.15,40.6,2.3
ORD-105503,2024-12-26,2024-12-29,Second Class,CUST-1250,Consumer,East,Ipswich,Furniture,Bookcases,3,538.75,0.4,969.75,-68.19
ORD-100677,2024-12-26,2025-01-02,First Class,CUST-1703,Home Office,East,Peterborough,Office Supplies,Binders,1,30.76,0.0,30.76,6.19
ORD-103591,2024-12-27,2024-12-30,Second Class,CUST-2250,Consumer,West,Exeter,Technology,Accessories,3,1412.62,0.0,4237.86,531.81
ORD-100834,2024-12-27,2025-01-01,First Class,CUST-1201,Corporate,South,Reading,Furniture,Furnishings,4,438.9,0.0,1755.6,84.41
ORD-102848,2024-12-27,2024-12-30,Standard Class,CUST-1400,Consumer,North,Sheffield,Furniture,Tables,2,209.19,0.0,418.38,65.35
ORD-100491,2024-12-27,2024-12-28,Standard Class,CUST-2228,Home Office,South,Portsmouth,Technology,Phones,3,586.71,0.0,1760.13,-39.1
ORD-105369,2024-12-27,2024-12-30,Standard Class,CUST-1758,Consumer,South,Reading,Office Supplies,Binders,3,60.97,0.1,164.62,33.39
ORD-106100,2024-12-27,2024-12-31,Standard Class,CUST-1009,Corporate,Central,Coventry,Furniture,Chairs,2,461.46,0.0,922.92,141.4
ORD-106196,2024-12-27,2024-12-29,Same Day,CUST-1497,Home Office,West,Cardiff,Office Supplies,Storage,1,107.84,0.15,91.66,1.87
ORD-104661,2024-12-27,2024-12-28,First Class,CUST-2369,Consumer,West,Bristol,Office Supplies,Labels,5,98.14,0.0,490.7,157.06
ORD-105647,2024-12-27,2024-12-30,Standard Class,CUST-1324,Consumer,South,Reading,Furniture,Bookcases,2,405.07,0.1,729.13,-4.19
ORD-101505,2024-12-27,2024-12-31,Standard Class,CUST-1802,Consumer,North,Sheffield,Technology,Accessories,1,1177.72,0.0,1177.72,99.31
ORD-101522,2024-12-27,2024-12-29,Second Class,CUST-2307,Corporate,East,Cambridge,Office Supplies,Storage,2,25.43,0.4,30.52,-0.62
ORD-103376,2024-12-27,2025-01-01,Standard Class,CUST-1184,Consumer,South,Southampton,Furniture,Chairs,3,129.05,0.0,387.15,3.06
ORD-102276,2024-12-27,2024-12-30,First Class,CUST-1017,Consumer,East,Norwich,Office Supplies,Art,2,64.91,0.0,129.82,8.84
ORD-105061,2024-12-27,2024-12-30,Standard Class,CUST-2093,Corporate,South,Southampton,Technology,Machines,4,1478.27,0.0,5913.08,1280.97
ORD-104770,2024-12-27,2024-12-28,First Class,CUST-1689,Home Office,West,Plymouth,Office Supplies,Storage,2,3.78,0.15,6.43,-0.17
ORD-101229,2024-12-27,2024-12-30,Standard Class,CUST-1649,Consumer,East,Ipswich,Technology,Copiers,3,627.02,0.0,1881.06,-156.97
ORD-105450,2024-12-28,2025-01-01,First Class,CUST-1114,Consumer,East,Peterborough,Office Supplies,Binders,1,32.49,0.1,29.24,8.27
ORD-104553,2024-12-28,2025-01-01,Standard Class,CUST-1099,Consumer,South,Portsmouth,Office Supplies,Binders,3,100.69,0.0,302.07,68.09
ORD-100509,2024-12-28,2025-01-01,Standard Class,CUST-1529,Home Office,East,Cambridge,Technology,Phones,2,177.86,0.1,320.15,13.16
ORD-103436,2024-12-29,2025-01-01,Second Class,CUST-1235,Consumer,North,Manchester,Office Supplies,Paper,3,29.67,0.15,75.66,2.76
